# BUSCO version is: 5.0.0 
# The lineage dataset is:  (Creation date: 2020-09-10, number of species: 31, number of BUSCOs: 2326)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
3471at71240	Duplicated	SUPER_17	29121610	29150376	+	1806.9	930
3471at71240	Duplicated	SUPER_9	30379745	30398057	+	1888.0	930
3475at71240	Complete	SUPER_3:37301475-37348456	37298710	37348456	+	1776.5	1073
3500at71240	Complete	SUPER_6	133088	141259	-	1553.6	989
3501at71240	Complete	SUPER_4	2533466	2546307	-	1609.9	891
3595at71240	Duplicated	SUPER_5	24608488	24615206	-	1275.8	958
3595at71240	Duplicated	SUPER_10	23437940	23444434	-	1399.4	1024
3633at71240	Duplicated	SUPER_2	37247381	37257068	+	1805.7	1054
3633at71240	Duplicated	SUPER_7	801780	820631	-	1844.1	1052
3639at71240	Complete	SUPER_2	16178009	16182999	+	1410.0	949
3732at71240	Duplicated	SUPER_8	19069047	19085682	-	950.3	790
3732at71240	Duplicated	SUPER_15	42839585	42854584	-	1034.2	827
3734at71240	Complete	SUPER_6	33220282	33232231	+	1709.0	1029
3767at71240	Complete	SUPER_14	27461255	27467007	-	1524.7	914
3870at71240	Complete	SUPER_12	15519553	15527486	+	1573.3	938
3884at71240	Complete	SUPER_6	5503436	5524426	+	2195.6	1217
3897at71240	Duplicated	SUPER_12	38144	49142	-	1766.3	928
3897at71240	Duplicated	SUPER_2	6336	16791	-	1858.3	938
3930at71240	Duplicated	SUPER_3	19182086	19190910	-	1400.8	1016
3930at71240	Duplicated	SUPER_11	20288787	20297686	-	1426.8	1104
3966at71240	Duplicated	SUPER_6	31145595	31152000	+	2033.5	1003
3966at71240	Duplicated	SUPER_14	27911770	27918306	+	2034.2	1002
3978at71240	Complete	SUPER_15	18550674	18555411	+	1612.8	975
4043at71240	Duplicated	SUPER_7	5614099	5638393	-	1596.7	876
4043at71240	Duplicated	SUPER_4	223282	241329	-	1730.5	998
4043at71240	Duplicated	SUPER_15	53604022	53617051	-	1822.0	987
4088at71240	Complete	SUPER_9	35562109	35570770	+	1495.4	997
4227at71240	Complete	SUPER_4	29906901	29914423	+	1594.2	984
4302at71240	Duplicated	SUPER_7	27957346	27961739	-	1188.3	750
4302at71240	Duplicated	SUPER_1	25724359	25729702	-	1397.1	896
4325at71240	Complete	SUPER_14	29739826	29748877	-	1362.7	900
4403at71240	Complete	SUPER_10	42010816	42015288	-	1484.6	871
4425at71240	Duplicated	SUPER_17	14029147	14047391	+	1510.5	900
4425at71240	Duplicated	SUPER_9	15260554	15270971	-	1550.3	900
4609at71240	Missing
4757at71240	Duplicated	SUPER_13	32880964	32886108	-	1087.1	656
4757at71240	Duplicated	SUPER_16	32518226	32524670	-	1128.0	636
4778at71240	Duplicated	SUPER_2	4523259	4529131	+	1551.9	890
4778at71240	Duplicated	SUPER_15	15192761	15198682	+	1626.5	887
4807at71240	Complete	SUPER_2	11366571	11374152	+	1374.8	883
4838at71240	Duplicated	SUPER_7	26389213	26397721	-	1847.8	964
4838at71240	Duplicated	SUPER_1	24238859	24248943	-	1863.6	997
4907at71240	Complete	SUPER_14	29248223	29256615	+	1278.7	791
4918at71240	Duplicated	SUPER_16	9557299	9562525	+	1051.4	767
4918at71240	Duplicated	SUPER_13	9331470	9336817	+	1071.8	810
4933at71240	Complete	SUPER_13	20803072	20823172	+	1835.3	980
5096at71240	Complete	SUPER_16	5967672	5972272	-	1709.9	927
5171at71240	Complete	SUPER_5	30970371	30975084	+	1601.5	929
5180at71240	Complete	SUPER_2	33688333	33694541	+	848.4	599
5218at71240	Duplicated	SUPER_15	12133043	12137268	+	1768.4	863
5218at71240	Duplicated	SUPER_2	934305	938561	+	1778.2	862
5269at71240	Complete	SUPER_7	12372432	12387190	+	1547.0	901
5369at71240	Complete	SUPER_4	3514907	3517558	-	1377.2	714
5402at71240	Duplicated	SUPER_9	34928924	34941303	+	1671.1	1030
5402at71240	Duplicated	SUPER_17	34040723	34053073	+	1692.2	1033
5406at71240	Complete	SUPER_17	34664850	34672724	+	1580.4	793
5407at71240	Complete	SUPER_10	42298452	42312145	-	1289.4	730
5427at71240	Complete	SUPER_10	33341495	33344578	-	1555.6	885
5504at71240	Complete	SUPER_7	22793616	22798513	-	1643.2	904
5623at71240	Complete	SUPER_12	28287869	28295825	-	1357.4	823
5633at71240	Complete	SUPER_17	2637175	2645481	+	1326.6	972
5653at71240	Complete	SUPER_2	6834499	6842622	+	1542.8	908
5656at71240	Complete	SUPER_17	25149681	25152899	-	1290.1	826
5663at71240	Duplicated	SUPER_13	12990929	13001673	+	1734.6	883
5663at71240	Duplicated	SUPER_16	13454094	13464761	+	1737.3	883
5687at71240	Duplicated	SUPER_6	24036817	24045088	+	1153.9	1054
5687at71240	Duplicated	SUPER_14	20511086	20519110	+	1223.2	1035
5699at71240	Duplicated	SUPER_14	7358370	7375269	-	1610.2	837
5699at71240	Duplicated	SUPER_17	7311496	7319669	+	1612.1	837
5730at71240	Complete	SUPER_9	9748173	9751397	-	1468.6	844
5943at71240	Complete	SUPER_12	8965228	8976059	+	981.7	805
6058at71240	Complete	SUPER_4	4317923	4325036	-	1650.7	971
6130at71240	Complete	SUPER_5	33549710	33555566	+	1108.4	838
6146at71240	Complete	SUPER_5	34230317	34247507	+	1559.7	1066
6220at71240	Complete	SUPER_4	29755847	29787863	-	1629.1	995
6428at71240	Duplicated	SUPER_8	26968417	26973823	+	1431.1	837
6428at71240	Duplicated	SUPER_15	50934129	50939381	+	1490.0	887
6441at71240	Complete	SUPER_14	10699828	10719910	-	1584.4	1075
6442at71240	Complete	SUPER_7	964632	971683	+	1100.7	861
6496at71240	Duplicated	SUPER_5	37422969	37431203	-	1201.5	784
6496at71240	Duplicated	SUPER_10	35407482	35415596	-	1273.4	770
6528at71240	Complete	SUPER_15	14784282	14794468	+	1281.3	880
6543at71240	Complete	SUPER_10	32931656	32934823	-	1430.2	842
6642at71240	Duplicated	SUPER_14	27866416	27876434	-	1444.4	847
6642at71240	Duplicated	SUPER_6	31112889	31123294	-	1569.7	858
6650at71240	Duplicated	SUPER_9	14319653	14327603	-	933.8	788
6650at71240	Duplicated	SUPER_17	15452592	15461478	+	1018.8	766
6688at71240	Complete	SUPER_12	14054814	14064822	-	1418.2	806
6689at71240	Complete	SUPER_1	22858685	22867489	-	1315.2	778
6786at71240	Complete	SUPER_6	31478873	31482076	-	1589.7	804
6800at71240	Duplicated	SUPER_14	4086299	4099059	+	1705.5	1037
6800at71240	Duplicated	SUPER_12	4379750	4400935	+	1751.6	1043
6862at71240	Complete	SUPER_5	36552269	36559524	-	1393.8	919
6890at71240	Complete	SUPER_11	10200237	10202960	+	1234.3	785
6952at71240	Complete	SUPER_9	32917863	32935732	-	1563.1	803
6976at71240	Duplicated	SUPER_9	9378596	9382521	-	1473.4	757
6976at71240	Duplicated	SUPER_17	10331701	10335554	-	1566.1	797
7026at71240	Duplicated	SUPER_2	15550686	15560607	-	1195.0	768
7026at71240	Duplicated	SUPER_15	26843606	26853513	-	1296.8	759
7075at71240	Complete	SUPER_2	18755589	18764279	+	1880.0	1080
7149at71240	Duplicated	SUPER_2	7745089	7753345	+	1169.5	863
7149at71240	Duplicated	SUPER_15	18106733	18114608	+	1372.0	946
7249at71240	Complete	SUPER_1	33522134	33526694	+	1493.4	887
7309at71240	Complete	SUPER_7	1918856	1931802	+	1372.8	928
7345at71240	Complete	SUPER_8	826609	834340	+	609.2	452
7385at71240	Duplicated	SUPER_15	4680419	4692059	-	1577.3	854
7385at71240	Duplicated	SUPER_8	6347430	6359170	-	1671.0	854
7677at71240	Complete	SUPER_16	13408616	13414319	+	1634.0	1018
7711at71240	Duplicated	SUPER_4	19584668	19590386	+	1305.1	911
7711at71240	Duplicated	SUPER_12	20360403	20365926	+	1312.8	916
7858at71240	Complete	SUPER_4	1554460	1574983	+	1695.6	1134
7892at71240	Complete	SUPER_16	3638191	3648146	-	1396.0	876
7941at71240	Complete	SUPER_12	4705872	4709018	-	1328.9	808
7979at71240	Duplicated	SUPER_17	17223183	17230099	-	1402.5	865
7979at71240	Duplicated	SUPER_9	15614863	15621596	-	1471.6	872
8000at71240	Complete	SUPER_4	2105134	2111346	-	1434.8	1029
8041at71240	Complete	SUPER_16	10786735	10793423	+	1209.6	882
8091at71240	Duplicated	SUPER_1	23416683	23421255	+	1340.5	869
8091at71240	Duplicated	SUPER_7	25274351	25279042	+	1374.4	870
8165at71240	Duplicated	SUPER_14	20552861	20558330	+	1414.1	746
8165at71240	Duplicated	SUPER_6	24055939	24061310	+	1416.1	745
8181at71240	Duplicated	SUPER_3	6324021	6329992	+	1284.5	696
8181at71240	Duplicated	SUPER_11	6984940	6990272	+	1488.0	747
8294at71240	Complete	SUPER_11	3998437	4001397	+	1463.1	828
8311at71240	Duplicated	SUPER_7	25279854	25287110	-	1412.3	964
8311at71240	Duplicated	SUPER_1	23422022	23429310	-	1564.6	992
8314at71240	Complete	SUPER_17	25799801	25807775	+	1272.0	704
8345at71240	Complete	SUPER_12	4372807	4379373	-	1545.8	802
8379at71240	Complete	SUPER_15	50051481	50077061	+	1490.2	1020
8485at71240	Complete	SUPER_14	566978	570148	-	1351.8	763
8517at71240	Complete	SUPER_11	39920076	39927305	-	1498.4	899
8534at71240	Complete	SUPER_7	7686080	7696459	-	1238.9	873
8587at71240	Duplicated	SUPER_17	4607787	4613372	-	1614.6	863
8587at71240	Duplicated	SUPER_9	4197752	4203649	-	1658.3	893
8672at71240	Complete	SUPER_7	25535103	25540658	-	1176.7	726
8681at71240	Complete	SUPER_17	5791631	5794306	-	1210.7	694
8739at71240	Duplicated	SUPER_14	30143838	30155981	+	1477.7	777
8739at71240	Duplicated	SUPER_6	33260199	33271976	+	1479.1	802
8828at71240	Complete	SUPER_13	24146683	24149970	+	1395.9	913
8890at71240	Complete	SUPER_2	29269908	29279089	+	1363.6	792
9076at71240	Complete	SUPER_15	10059303	10085280	+	1310.9	762
9078at71240	Complete	SUPER_14	25459719	25465420	+	1262.6	794
9097at71240	Complete	SUPER_11	29490643	29498472	-	1477.2	783
9220at71240	Complete	SUPER_5	34758457	34765540	-	1472.8	771
9223at71240	Complete	SUPER_14	31779812	31785791	+	1441.3	881
9527at71240	Duplicated	SUPER_11	4827817	4864944	-	1145.3	767
9527at71240	Duplicated	SUPER_3	4496121	4518049	-	1270.7	845
9584at71240	Duplicated	SUPER_16	11158565	11175487	-	1437.5	773
9584at71240	Duplicated	SUPER_13	11109237	11116031	-	1592.5	850
9629at71240	Complete	SUPER_17	24255954	24269883	-	1186.9	691
9672at71240	Duplicated	SUPER_2	32075890	32090731	-	1294.1	708
9672at71240	Duplicated	SUPER_7	5527908	5543557	+	1399.8	755
9729at71240	Duplicated	SUPER_4	27689359	27695917	+	1142.0	760
9729at71240	Duplicated	SUPER_12	29267545	29273871	+	1248.5	752
9742at71240	Complete	SUPER_12	9332481	9337970	-	1245.9	670
9957at71240	Complete	SUPER_11	16347766	16350423	+	1342.4	759
10104at71240	Complete	SUPER_13	21862641	21866478	-	952.3	620
10132at71240	Complete	SUPER_15	2528045	2533014	+	1137.9	726
10197at71240	Duplicated	SUPER_9	33640986	33647870	+	1341.3	828
10197at71240	Duplicated	SUPER_17	33250699	33257405	+	1352.2	828
10314at71240	Duplicated	SUPER_13	21892774	21901403	-	1377.3	740
10314at71240	Duplicated	SUPER_16	23918341	23927359	-	1469.8	779
10338at71240	Duplicated	SUPER_6	31089443	31092956	+	1388.4	712
10338at71240	Duplicated	SUPER_14	27847376	27851298	+	1407.9	712
10362at71240	Complete	SUPER_4	2214875	2224772	+	1481.5	747
10599at71240	Duplicated	SUPER_12	26000677	26007904	-	1168.1	718
10599at71240	Duplicated	SUPER_4	24698415	24705532	-	1236.7	742
10618at71240	Duplicated	SUPER_12	5992588	5995259	+	1399.6	722
10618at71240	Duplicated	SUPER_14	5865750	5868435	+	1410.7	726
10648at71240	Duplicated	SUPER_13	6246635	6257158	-	1246.0	683
10648at71240	Duplicated	SUPER_16	6694340	6703243	-	1369.4	682
10671at71240	Duplicated	SUPER_3	35590032	35592641	+	1175.3	701
10671at71240	Duplicated	SUPER_11	39473492	39476101	+	1203.9	698
10839at71240	Duplicated	SUPER_15	53728852	53734234	-	1250.4	833
10839at71240	Duplicated	SUPER_8	29337043	29342538	-	1254.1	832
10881at71240	Duplicated	SUPER_2	36815146	36819659	+	902.8	787
10881at71240	Duplicated	SUPER_7	1578579	1583140	-	908.7	759
10959at71240	Complete	SUPER_17	25506491	25512909	+	1528.1	771
10990at71240	Duplicated	SUPER_13	9869802	9874774	+	1314.8	703
10990at71240	Duplicated	SUPER_16	10011825	10016787	+	1415.0	750
10998at71240	Duplicated	SUPER_14	29850024	29854520	+	1385.9	746
10998at71240	Duplicated	SUPER_6	33015035	33019546	+	1386.2	748
11034at71240	Complete	SUPER_12	14550068	14552785	+	1152.6	698
11042at71240	Complete	SUPER_12	1152181	1155207	-	1633.4	827
11057at71240	Duplicated	SUPER_14	574097	580203	-	1511.0	875
11057at71240	Duplicated	SUPER_12	728099	734033	-	1516.6	882
11063at71240	Complete	SUPER_9	18847840	18858645	+	1305.9	957
11153at71240	Complete	SUPER_10	23740393	23747124	+	1545.6	814
11226at71240	Complete	SUPER_9	19570361	19576959	+	1205.8	739
11229at71240	Complete	SUPER_7	31331418	31338419	-	1335.5	782
11295at71240	Complete	SUPER_1	29268508	29272755	-	1412.4	756
11327at71240	Complete	SUPER_4	110512	129323	+	1460.9	782
11387at71240	Complete	SUPER_8	204945	209712	+	1140.3	666
11508at71240	Duplicated	SUPER_15	43657068	43661846	-	1430.4	877
11508at71240	Duplicated	SUPER_8	19724886	19729812	-	1450.8	861
11554at71240	Complete	SUPER_10	34295073	34297787	-	1437.3	772
11597at71240	Complete	SUPER_16	4849188	4853490	+	1260.1	704
11608at71240	Complete	SUPER_8	5071288	5073918	-	1520.0	763
11670at71240	Complete	SUPER_7	3944570	3947061	+	1320.0	712
11689at71240	Duplicated	SUPER_13	39569808	39647977	+	784.2	450
11689at71240	Duplicated	SUPER_5	37875042	37879923	-	900.7	509
11706at71240	Complete	SUPER_6	34940576	34943098	+	1254.3	687
11735at71240	Duplicated	SUPER_13	3257717	3262670	-	1014.3	1238
11735at71240	Duplicated	SUPER_16	3573395	3578142	-	1053.3	1300
11764at71240	Duplicated	SUPER_16	2602901	2606912	-	1170.8	668
11764at71240	Duplicated	SUPER_13	2239314	2243422	-	1180.1	668
11772at71240	Duplicated	SUPER_12	7822327	7827233	+	1080.1	610
11772at71240	Duplicated	SUPER_14	7876053	7888696	+	1221.1	664
11773at71240	Duplicated	SUPER_3	4727272	4733465	+	1414.1	829
11773at71240	Duplicated	SUPER_11	5190068	5194826	+	1494.7	830
11837at71240	Complete	SUPER_12	19353986	19359023	+	978.1	652
11919at71240	Complete	SUPER_3	35374162	35378589	+	1373.7	676
12012at71240	Complete	SUPER_9	11662996	11669326	+	1217.7	749
12252at71240	Duplicated	SUPER_7	4951404	4959848	+	866.9	753
12252at71240	Duplicated	SUPER_2	32729818	32738807	-	995.2	771
12263at71240	Complete	SUPER_11	40206400	40238896	+	1167.7	733
12329at71240	Complete	SUPER_10	27945181	27949294	-	1192.2	736
12336at71240	Complete	SUPER_11	21613996	21618179	+	1290.1	833
12447at71240	Complete	SUPER_13	21559440	21565152	-	1190.1	857
12452at71240	Complete	SUPER_8	16648004	16655560	+	971.8	612
12504at71240	Complete	SUPER_14	26899711	26904189	+	1144.1	791
12585at71240	Complete	SUPER_1	20487235	20492077	-	1016.0	687
12607at71240	Complete	SUPER_11	40583114	40588005	+	1262.9	711
12713at71240	Complete	SUPER_9	75601	95583	-	1429.5	867
12732at71240	Complete	SUPER_5	1470009	1472279	+	909.0	606
12736at71240	Complete	SUPER_13	7981385	7987412	-	1355.5	734
12743at71240	Complete	SUPER_12	16328448	16335530	-	1394.4	790
12770at71240	Complete	SUPER_17	29758909	29761428	+	1178.0	704
12847at71240	Complete	SUPER_9	29103761	29109167	-	1051.5	682
12855at71240	Complete	SUPER_9	31282051	31291467	+	963.9	665
12925at71240	Complete	SUPER_4	7659590	7668386	-	1256.9	701
13125at71240	Complete	SUPER_7	6053510	6061648	+	1315.6	708
13180at71240	Complete	SUPER_7	33317394	33323677	-	1682.3	927
13273at71240	Complete	SUPER_16	28037552	28040074	+	1362.8	712
13343at71240	Complete	SUPER_5	3116498	3119557	-	1502.1	894
13359at71240	Duplicated	SUPER_15	6129592	6134855	+	1582.8	918
13359at71240	Duplicated	SUPER_8	8452640	8458407	+	1624.0	940
13381at71240	Duplicated	SUPER_13	9622864	9627335	-	1809.7	972
13381at71240	Duplicated	SUPER_16	9830419	9834974	-	1821.6	974
13384at71240	Complete	SUPER_5	27373752	27376942	+	1241.7	770
13429at71240	Complete	SUPER_17	12727874	12733953	-	1338.7	734
13473at71240	Complete	SUPER_17	25912988	25915606	-	974.0	663
13637at71240	Complete	SUPER_16	26577576	26602047	-	1455.5	889
13683at71240	Duplicated	SUPER_10	34148758	34153322	-	1212.5	684
13683at71240	Duplicated	SUPER_5	35763561	35768094	-	1262.7	677
13746at71240	Duplicated	SUPER_10	36646717	36651955	-	826.7	814
13746at71240	Duplicated	SUPER_5	39059271	39064521	-	950.7	799
13833at71240	Complete	SUPER_9	330508	332994	+	1234.4	706
13836at71240	Complete	SUPER_1	18705941	18708673	-	953.0	619
13914at71240	Complete	SUPER_6	31614250	31618140	+	1069.9	650
13917at71240	Duplicated	SUPER_13	12965008	12969983	-	940.8	602
13917at71240	Duplicated	SUPER_8	5081246	5086231	+	1005.0	607
14071at71240	Complete	SUPER_7	17966252	17968714	+	1252.9	695
14240at71240	Complete	SUPER_1	697859	707261	+	1025.1	838
14304at71240	Complete	SUPER_17	29240029	29246530	-	1296.1	667
14307at71240	Duplicated	SUPER_3	23459214	23483021	+	1256.7	720
14307at71240	Duplicated	SUPER_11	25325751	25341059	+	1258.7	702
14313at71240	Complete	SUPER_5	17171231	17173684	-	1198.0	673
14348at71240	Complete	SUPER_9	17404133	17407186	-	1127.4	639
14368at71240	Complete	SUPER_4	18299589	18304688	+	1025.2	570
14375at71240	Duplicated	SUPER_15	11249855	11252221	+	1101.5	657
14375at71240	Duplicated	SUPER_2	481583	483949	+	1104.7	657
14405at71240	Missing
14440at71240	Complete	SUPER_15	17485171	17489837	+	1272.6	727
14514at71240	Complete	SUPER_6	31714106	31716421	+	1233.2	695
14527at71240	Duplicated	SUPER_8	22959662	22968154	+	1205.2	740
14527at71240	Duplicated	SUPER_15	46673342	46682238	+	1222.5	706
14548at71240	Complete	SUPER_16	4598488	4600827	+	1056.8	670
14634at71240	Complete	SUPER_4	3303129	3317338	+	804.8	507
14765at71240	Complete	SUPER_1	27354226	27359218	-	1040.6	644
14779at71240	Complete	SUPER_17	2198473	2203928	-	1574.4	794
14824at71240	Complete	SUPER_11	29707771	29718033	+	1063.2	657
14878at71240	Complete	SUPER_17	5825453	5827987	-	1122.6	670
14921at71240	Duplicated	SUPER_6	2665329	2667758	-	1156.9	694
14921at71240	Duplicated	SUPER_16	37839921	37842425	-	1177.9	737
14960at71240	Complete	SUPER_9	11077232	11079697	-	1131.8	661
14973at71240	Complete	SUPER_10	24755960	24781562	-	1262.2	749
14981at71240	Complete	SUPER_6	31718201	31720906	-	1204.0	751
15060at71240	Complete	SUPER_5	35007995	35141229	-	1317.0	649
