# BUSCO version is: 5.0.0 
# The lineage dataset is:  (Creation date: 2020-09-10, number of species: 31, number of BUSCOs: 2326)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
3595at71240	Duplicated	SUPER_10	24273652	24279999	-	1407.3	1017
3633at71240	Duplicated	SUPER_2	36819348	36828476	+	1810.3	1055
3633at71240	Duplicated	SUPER_7	1037422	1060422	-	1836.9	1048
3639at71240	Complete	SUPER_2	15768122	15773113	+	1405.4	950
3732at71240	Complete	SUPER_15	43228420	43252016	-	1031.2	827
3734at71240	Complete	SUPER_6	33281123	33293075	+	1711.8	1029
3767at71240	Complete	SUPER_14	27333178	27338993	-	1523.4	913
3870at71240	Duplicated	SUPER_14	14898770	14906560	+	1349.7	877
3870at71240	Duplicated	SUPER_12	15058675	15074436	+	1575.2	938
3884at71240	Complete	SUPER_6	5624027	5643903	+	2116.2	1217
3897at71240	Duplicated	SUPER_12	28925	39931	-	1768.7	928
3897at71240	Duplicated	SUPER_2	7864	18630	-	1883.2	953
3930at71240	Duplicated	SUPER_3	18581473	18590303	-	1400.8	1016
3930at71240	Duplicated	SUPER_11	20019763	20028657	-	1425.5	1104
3966at71240	Duplicated	SUPER_14	27759296	27765731	+	2034.3	1002
3966at71240	Duplicated	SUPER_6	31169894	31176179	+	2038.9	1003
3978at71240	Complete	SUPER_15	18538284	18543021	+	1612.4	975
4043at71240	Duplicated	SUPER_4	219783	237456	-	1730.5	998
4043at71240	Duplicated	SUPER_15	54181196	54199489	-	1821.1	991
4088at71240	Duplicated	SUPER_17	33385648	33422660	+	1221.7	937
4088at71240	Duplicated	SUPER_9	35339092	35348124	+	1400.4	969
4227at71240	Complete	SUPER_4	30189818	30197316	+	1469.4	995
4302at71240	Complete	SUPER_1	24990045	24995548	-	1401.0	896
4325at71240	Complete	SUPER_14	29830234	29839269	-	1241.7	868
4403at71240	Complete	SUPER_10	43253387	43257859	-	1484.6	871
4425at71240	Duplicated	SUPER_17	13423229	13433555	+	1515.0	900
4425at71240	Duplicated	SUPER_9	15134563	15144978	-	1550.3	900
4609at71240	Missing
4757at71240	Duplicated	SUPER_16	32626997	32633441	-	1127.5	630
4757at71240	Duplicated	SUPER_13	32582720	32587863	-	1162.0	657
4778at71240	Duplicated	SUPER_2	4313124	4318948	+	1551.9	890
4778at71240	Duplicated	SUPER_15	15140906	15146827	+	1626.5	887
4807at71240	Complete	SUPER_2	11037803	11045384	+	1375.5	883
4838at71240	Duplicated	SUPER_1	23670872	23680963	-	1715.0	944
4838at71240	Duplicated	SUPER_7	25238990	25247515	-	1843.9	963
4907at71240	Complete	SUPER_14	29289588	29297990	+	1263.1	781
4918at71240	Duplicated	SUPER_16	9439409	9444635	+	1051.4	767
4918at71240	Duplicated	SUPER_13	9381454	9386801	+	1071.8	810
4933at71240	Complete	SUPER_13	21284908	21296956	+	1771.3	955
5096at71240	Complete	SUPER_16	5876146	5880746	-	1709.9	927
5171at71240	Complete	SUPER_5	31353000	31357712	+	1600.4	930
5180at71240	Complete	SUPER_2	33465264	33471418	+	850.9	599
5218at71240	Duplicated	SUPER_15	12121342	12125567	+	1768.4	863
5218at71240	Duplicated	SUPER_2	936411	940667	+	1776.0	862
5269at71240	Complete	SUPER_7	11545395	11560236	+	1547.0	901
5369at71240	Complete	SUPER_4	3468529	3471180	-	1377.2	714
5402at71240	Duplicated	SUPER_9	34695967	34715408	+	1672.3	1028
5402at71240	Duplicated	SUPER_17	33024542	33037423	+	1699.5	1034
5406at71240	Complete	SUPER_17	33705314	33713191	+	1580.1	793
5407at71240	Complete	SUPER_10	43487802	43501341	-	1456.2	778
5427at71240	Complete	SUPER_10	34129973	34133056	-	1555.6	887
5504at71240	Complete	SUPER_7	21609426	21614324	-	1641.6	904
5623at71240	Complete	SUPER_12	27464256	27472212	-	1357.4	823
5633at71240	Complete	SUPER_17	2702780	2711087	+	1327.9	972
5653at71240	Complete	SUPER_2	6448174	6456297	+	1544.0	908
5656at71240	Complete	SUPER_17	23976247	23979465	-	1292.8	826
5663at71240	Duplicated	SUPER_13	13162295	13173573	+	1717.0	883
5663at71240	Duplicated	SUPER_16	13587704	13598380	+	1746.1	883
5687at71240	Duplicated	SUPER_6	23950582	23958853	+	1153.9	1054
5687at71240	Duplicated	SUPER_14	20538835	20546856	+	1218.5	1035
5699at71240	Duplicated	SUPER_14	7387362	7395866	-	1630.9	837
5699at71240	Duplicated	SUPER_17	6859393	6867587	+	1636.7	837
5730at71240	Complete	SUPER_9	9718236	9721460	-	1468.2	844
5943at71240	Complete	SUPER_12	8681953	8692776	+	982.1	816
6058at71240	Complete	SUPER_4	4408548	4415646	-	1649.9	954
6130at71240	Complete	SUPER_5	34089593	34095414	+	1111.6	838
6146at71240	Complete	SUPER_5	34635435	34644105	+	1573.8	1082
6220at71240	Complete	SUPER_4	30030959	30064867	-	1633.9	995
6428at71240	Duplicated	SUPER_8	26879767	26885173	+	1431.1	837
6428at71240	Duplicated	SUPER_15	51429213	51434465	+	1490.0	887
6441at71240	Complete	SUPER_14	11091438	11111507	-	1584.2	1075
6442at71240	Complete	SUPER_7	1143968	1151014	+	1099.2	861
6496at71240	Duplicated	SUPER_10	36524893	36532837	-	1273.4	770
6496at71240	Duplicated	SUPER_5	38070753	38078007	-	1298.1	768
6528at71240	Complete	SUPER_15	14747931	14758117	+	1278.7	880
6543at71240	Complete	SUPER_10	33668446	33671613	-	1430.2	842
6642at71240	Duplicated	SUPER_6	31136315	31146736	-	1537.9	858
6642at71240	Duplicated	SUPER_14	27708641	27718740	-	1546.9	864
6650at71240	Duplicated	SUPER_9	14200237	14208187	-	933.8	788
6650at71240	Duplicated	SUPER_17	14835938	14844690	+	1023.4	767
6688at71240	Complete	SUPER_12	13549053	13559067	-	1452.1	806
6689at71240	Complete	SUPER_1	22330221	22338989	-	1180.3	724
6786at71240	Complete	SUPER_6	31504080	31507319	-	1589.0	804
6800at71240	Duplicated	SUPER_14	3987197	4000006	+	1653.5	1035
6800at71240	Duplicated	SUPER_12	4246309	4267495	+	1751.6	1043
6862at71240	Complete	SUPER_5	36737489	36744964	-	1398.0	924
6890at71240	Complete	SUPER_11	9921687	9924410	+	1234.3	785
6952at71240	Complete	SUPER_9	32608751	32626620	-	1563.1	803
6976at71240	Duplicated	SUPER_17	9436897	9440749	-	1566.1	797
6976at71240	Duplicated	SUPER_9	9495729	9499653	-	1568.5	798
7026at71240	Duplicated	SUPER_2	15149507	15159526	-	1124.8	723
7026at71240	Duplicated	SUPER_15	26977882	26987790	-	1300.5	759
7075at71240	Complete	SUPER_2	18371341	18380028	+	1878.7	1080
7149at71240	Duplicated	SUPER_2	7260579	7268835	+	1169.5	863
7149at71240	Duplicated	SUPER_15	18107547	18115422	+	1372.0	946
7249at71240	Complete	SUPER_1	33096056	33100616	+	1491.0	888
7309at71240	Complete	SUPER_7	1798281	1811499	+	1375.0	933
7345at71240	Complete	SUPER_8	830864	838595	+	609.2	452
7385at71240	Duplicated	SUPER_15	4631178	4647444	-	1481.9	830
7385at71240	Duplicated	SUPER_8	6291011	6309505	-	1675.6	854
7677at71240	Complete	SUPER_16	13544974	13550669	+	1627.8	1020
7711at71240	Duplicated	SUPER_4	19799648	19805335	+	1306.0	913
7711at71240	Duplicated	SUPER_12	19849707	19855229	+	1338.6	916
7858at71240	Complete	SUPER_4	1517649	1530186	+	1657.1	1134
7892at71240	Complete	SUPER_16	3602988	3612942	-	1396.0	876
7941at71240	Complete	SUPER_12	4568162	4571308	-	1335.3	807
7979at71240	Duplicated	SUPER_17	16358048	16365055	-	1417.5	865
7979at71240	Duplicated	SUPER_9	15488865	15495598	-	1471.6	872
8000at71240	Complete	SUPER_4	2105150	2111362	-	1435.0	1029
8041at71240	Complete	SUPER_16	10668859	10675547	+	1209.6	882
8091at71240	Duplicated	SUPER_1	22864678	22869255	+	1345.5	870
8091at71240	Duplicated	SUPER_7	24053616	24058307	+	1373.4	870
8165at71240	Duplicated	SUPER_14	20580611	20586080	+	1414.1	746
8165at71240	Duplicated	SUPER_6	23969705	23975076	+	1416.1	745
8181at71240	Duplicated	SUPER_3	6235094	6241015	+	1290.1	696
8181at71240	Duplicated	SUPER_11	6964593	6969925	+	1486.2	747
8294at71240	Complete	SUPER_11	3969951	3972920	+	1465.0	828
8311at71240	Duplicated	SUPER_7	24059118	24066374	-	1412.4	965
8311at71240	Duplicated	SUPER_1	22869953	22877245	-	1564.5	989
8314at71240	Complete	SUPER_17	24678929	24686900	+	1272.0	704
8345at71240	Complete	SUPER_12	4239372	4245932	-	1546.8	802
8379at71240	Complete	SUPER_15	50514765	50541741	+	1465.6	1028
8485at71240	Complete	SUPER_14	519990	523160	-	1354.0	763
8517at71240	Complete	SUPER_11	39191142	39198377	-	1506.1	899
8534at71240	Complete	SUPER_7	6991800	7008835	-	1237.6	872
8587at71240	Duplicated	SUPER_17	4388490	4394075	-	1615.5	863
8587at71240	Duplicated	SUPER_9	4273119	4279017	-	1657.8	893
8672at71240	Complete	SUPER_7	24327396	24333169	-	1260.0	772
8681at71240	Complete	SUPER_17	5379931	5382606	-	1210.7	694
8739at71240	Complete	SUPER_6	33321040	33332816	+	1479.3	802
8828at71240	Complete	SUPER_13	25192532	25195819	+	1396.0	913
8890at71240	Complete	SUPER_2	28837056	28846350	+	1386.0	793
9076at71240	Complete	SUPER_15	10107530	10133698	+	1279.8	762
9078at71240	Complete	SUPER_14	25511442	25517227	+	1256.3	794
9097at71240	Complete	SUPER_11	28934438	28942266	-	1477.1	783
9220at71240	Complete	SUPER_5	35075371	35082251	-	1447.9	770
9223at71240	Complete	SUPER_14	31902931	31914720	+	1441.8	881
9527at71240	Duplicated	SUPER_11	4876692	4917038	-	1125.8	776
9527at71240	Duplicated	SUPER_3	4445728	4467656	-	1270.7	845
9584at71240	Duplicated	SUPER_16	11040687	11057609	-	1437.5	773
9584at71240	Duplicated	SUPER_13	11103970	11110766	-	1590.1	850
9629at71240	Complete	SUPER_17	23070142	23088374	-	1217.5	691
9672at71240	Duplicated	SUPER_2	31817761	31899130	-	1292.3	708
9672at71240	Duplicated	SUPER_7	4707045	4722460	+	1485.8	783
9729at71240	Duplicated	SUPER_4	28036575	28043056	+	1092.9	741
9729at71240	Duplicated	SUPER_12	28461257	28467657	+	1248.4	752
9742at71240	Complete	SUPER_12	9116701	9122210	-	1244.0	670
9957at71240	Complete	SUPER_11	15895007	15897664	+	1342.2	759
10104at71240	Complete	SUPER_13	22508310	22512133	-	958.2	620
10132at71240	Complete	SUPER_15	2524421	2529390	+	1137.9	726
10197at71240	Duplicated	SUPER_9	33331881	33338765	+	1341.3	828
10197at71240	Duplicated	SUPER_17	32257415	32264311	+	1345.1	828
10314at71240	Duplicated	SUPER_13	22537896	22546665	-	1372.4	781
10314at71240	Duplicated	SUPER_16	24263760	24272805	-	1478.3	779
10338at71240	Duplicated	SUPER_14	27690652	27694596	+	1351.8	712
10338at71240	Duplicated	SUPER_6	31113420	31116933	+	1396.3	712
10362at71240	Complete	SUPER_4	2225268	2235178	+	1481.8	747
10599at71240	Duplicated	SUPER_12	25305973	25313200	-	1197.3	751
10599at71240	Duplicated	SUPER_4	24995087	25002204	-	1236.7	742
10618at71240	Duplicated	SUPER_12	5889991	5892660	+	1403.2	712
10618at71240	Duplicated	SUPER_14	5891048	5893733	+	1408.1	726
10648at71240	Duplicated	SUPER_13	6300443	6309842	-	1334.3	683
10648at71240	Duplicated	SUPER_16	6584778	6593658	-	1369.4	682
10671at71240	Duplicated	SUPER_11	38746910	38748943	+	1111.8	610
10671at71240	Duplicated	SUPER_3	34948170	34950779	+	1176.7	701
10839at71240	Duplicated	SUPER_15	54316008	54321393	-	1254.1	833
10839at71240	Duplicated	SUPER_8	29180337	29185792	-	1256.6	831
10881at71240	Duplicated	SUPER_2	36324309	36328817	+	902.1	798
10881at71240	Duplicated	SUPER_7	1466903	1471465	-	902.6	791
10959at71240	Complete	SUPER_17	24340107	24346528	+	1527.4	771
10990at71240	Duplicated	SUPER_13	9936285	9941257	+	1314.8	703
10990at71240	Duplicated	SUPER_16	9893934	9898896	+	1415.0	750
10998at71240	Duplicated	SUPER_14	29965614	29970127	+	1384.8	746
10998at71240	Duplicated	SUPER_6	33063335	33067846	+	1386.2	748
11034at71240	Complete	SUPER_12	14094871	14097585	+	1149.4	698
11042at71240	Complete	SUPER_12	1072747	1075773	-	1634.6	827
11057at71240	Duplicated	SUPER_12	662142	668075	-	1524.1	882
11057at71240	Duplicated	SUPER_14	527143	533241	-	1525.1	875
11063at71240	Complete	SUPER_9	18677093	18687884	+	1305.9	957
11153at71240	Complete	SUPER_10	24577795	24584179	+	1550.1	814
11226at71240	Complete	SUPER_9	19443301	19449874	+	1206.0	739
11229at71240	Complete	SUPER_7	30473570	30700297	-	1316.7	770
11295at71240	Complete	SUPER_1	28657651	28661899	-	1410.6	756
11327at71240	Complete	SUPER_4	107239	125965	+	1460.9	782
11387at71240	Complete	SUPER_8	209173	213940	+	1140.3	666
11508at71240	Duplicated	SUPER_15	44057478	44062259	-	1433.0	877
11508at71240	Duplicated	SUPER_8	19247861	19252763	-	1442.7	861
11554at71240	Complete	SUPER_10	35378159	35380873	-	1434.2	772
11597at71240	Complete	SUPER_16	4754100	4758402	+	1260.1	704
11608at71240	Complete	SUPER_8	5099562	5102192	-	1523.9	763
11670at71240	Complete	SUPER_7	3294275	3296770	+	1329.3	712
11689at71240	Complete	SUPER_5	38427389	38432257	-	898.6	508
11706at71240	Complete	SUPER_6	34950523	34953045	+	1249.2	687
11735at71240	Duplicated	SUPER_13	3185440	3190393	-	1014.3	1238
11735at71240	Duplicated	SUPER_16	3538191	3542938	-	1053.3	1300
11764at71240	Duplicated	SUPER_13	2205039	2209154	-	1183.5	668
11764at71240	Duplicated	SUPER_16	2584828	2588873	-	1187.3	668
11772at71240	Duplicated	SUPER_12	7514125	7519198	+	1096.2	608
11772at71240	Duplicated	SUPER_14	7926931	7931778	+	1197.5	664
11773at71240	Duplicated	SUPER_3	4684142	4689289	+	1410.5	829
11773at71240	Duplicated	SUPER_11	5249307	5254065	+	1494.7	830
11837at71240	Complete	SUPER_12	18883563	18888590	+	1003.7	649
11919at71240	Complete	SUPER_3	34708212	34712639	+	1371.4	676
12012at71240	Complete	SUPER_9	11652088	11658417	+	1218.8	749
12252at71240	Duplicated	SUPER_7	4172480	4181280	+	980.1	800
12252at71240	Duplicated	SUPER_2	32498497	32507491	-	986.9	771
12263at71240	Complete	SUPER_11	39514584	39545864	+	1156.8	728
12329at71240	Complete	SUPER_10	28676145	28680243	-	1193.4	736
12336at71240	Complete	SUPER_11	21302833	21307016	+	1291.5	833
12447at71240	Complete	SUPER_13	22222331	22228044	-	1185.1	857
12452at71240	Complete	SUPER_8	16739539	16746904	+	973.6	612
12504at71240	Duplicated	SUPER_14	26810888	26815366	+	1142.7	790
12504at71240	Duplicated	SUPER_6	30255036	30259719	+	1168.8	921
12585at71240	Complete	SUPER_1	20058274	20063261	-	1023.3	687
12607at71240	Complete	SUPER_11	39945032	39949923	+	1263.3	709
12713at71240	Complete	SUPER_9	88350	108303	-	1430.4	868
12732at71240	Complete	SUPER_5	1399549	1401819	+	909.0	606
12736at71240	Complete	SUPER_13	7976220	7982247	-	1343.8	721
12743at71240	Complete	SUPER_12	15870275	15883460	-	1394.4	790
12770at71240	Complete	SUPER_17	28816044	28818563	+	1174.0	704
12847at71240	Complete	SUPER_9	28779784	28785192	-	1110.8	682
12855at71240	Complete	SUPER_9	30972925	30982341	+	963.9	665
12925at71240	Complete	SUPER_4	7539149	7555825	-	1239.1	712
13125at71240	Complete	SUPER_7	5270193	5278331	+	1317.9	708
13180at71240	Complete	SUPER_7	32918094	32924377	-	1682.9	927
13273at71240	Duplicated	SUPER_13	26314306	26316669	+	1319.4	695
13273at71240	Duplicated	SUPER_16	27887412	27889934	+	1365.5	712
13343at71240	Duplicated	SUPER_10	1641778	1644839	-	1380.0	845
13343at71240	Duplicated	SUPER_5	2981544	2984603	-	1502.0	894
13359at71240	Duplicated	SUPER_15	6048783	6054061	+	1582.8	918
13359at71240	Duplicated	SUPER_8	8355252	8432355	+	1614.6	940
13381at71240	Duplicated	SUPER_13	9704953	9709536	-	1809.6	972
13381at71240	Duplicated	SUPER_16	9712530	9717085	-	1821.6	974
13384at71240	Complete	SUPER_5	27411870	27415072	+	1252.9	770
13429at71240	Complete	SUPER_17	12179435	12185507	-	1323.8	734
13473at71240	Complete	SUPER_17	24792572	24795199	-	967.9	669
13637at71240	Complete	SUPER_16	26365895	26391645	-	1392.3	897
13683at71240	Duplicated	SUPER_5	35944834	35949380	-	1266.9	686
13683at71240	Duplicated	SUPER_10	35235749	35240326	-	1299.4	675
13746at71240	Duplicated	SUPER_10	37749027	37754265	-	826.7	814
13746at71240	Duplicated	SUPER_5	39510863	39521490	-	956.5	797
13833at71240	Complete	SUPER_9	306062	308548	+	1233.8	706
13836at71240	Complete	SUPER_1	18370399	18373131	-	950.7	619
13914at71240	Duplicated	SUPER_6	31639142	31643032	+	1069.1	649
13914at71240	Duplicated	SUPER_14	28555418	28559057	+	1077.7	648
13917at71240	Complete	SUPER_8	5112217	5117201	+	1005.0	607
14071at71240	Complete	SUPER_7	16838493	16840955	+	1251.3	695
14240at71240	Complete	SUPER_1	941882	949093	+	1027.8	838
14304at71240	Complete	SUPER_17	28257544	28264046	-	1294.5	676
14307at71240	Duplicated	SUPER_3	22651387	22671515	+	1253.3	721
14307at71240	Duplicated	SUPER_11	25034995	25050307	+	1258.7	702
14313at71240	Complete	SUPER_5	16931172	16933625	-	1198.4	673
14348at71240	Duplicated	SUPER_17	19595451	19598478	-	1123.0	639
14348at71240	Duplicated	SUPER_9	17320170	17323223	-	1127.4	639
14368at71240	Complete	SUPER_4	18370383	18375811	+	1135.1	615
14375at71240	Duplicated	SUPER_15	11178842	11181205	+	1095.3	657
14375at71240	Duplicated	SUPER_2	485020	487386	+	1101.7	657
14405at71240	Missing
14440at71240	Complete	SUPER_15	17475308	17479977	+	1259.6	727
14514at71240	Complete	SUPER_6	31737626	31739941	+	1233.2	695
14527at71240	Duplicated	SUPER_8	22511135	22519706	+	1201.0	739
14527at71240	Duplicated	SUPER_15	47142490	47151386	+	1222.5	706
14548at71240	Complete	SUPER_16	4522431	4524770	+	1056.1	670
14634at71240	Complete	SUPER_4	3264732	3272422	+	804.3	506
14765at71240	Complete	SUPER_1	26639036	26644026	-	1040.6	644
14779at71240	Complete	SUPER_17	2276105	2281560	-	1574.4	794
14824at71240	Complete	SUPER_11	29149127	29159428	+	1065.3	657
14878at71240	Complete	SUPER_17	5404027	5406561	-	1121.8	670
14921at71240	Duplicated	SUPER_6	2655494	2657923	-	1143.3	696
14921at71240	Duplicated	SUPER_16	37729258	37731762	-	1180.4	741
14960at71240	Complete	SUPER_9	11053033	11055498	-	1130.2	661
14973at71240	Complete	SUPER_10	25492492	25495279	-	1259.3	749
14981at71240	Complete	SUPER_6	31741721	31744426	-	1203.6	751
15060at71240	Complete	SUPER_5	35276918	35301346	-	1317.0	649
