# BUSCO version is: 5.0.0 
# The lineage dataset is:  (Creation date: 2020-09-10, number of species: 31, number of BUSCOs: 2326)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
2954at71240	Duplicated	SUPER_11	6944042	6955284	+	1971.8	1077
2956at71240	Complete	SUPER_3	25972031	25976471	+	2180.9	1168
2984at71240	Complete	SUPER_12	23598780	23610220	+	1387.3	1042
3053at71240	Complete	SUPER_7	7436069	7439869	-	2330.1	1130
3069at71240	Duplicated	SUPER_17	2930777	2934878	+	1752.1	939
3069at71240	Duplicated	SUPER_9	2615080	2619139	+	1793.4	941
3142at71240	Duplicated	SUPER_7	3290217	3295746	+	1924.5	1072
3142at71240	Duplicated	SUPER_2	34742937	34748378	-	1928.3	1062
3157at71240	Complete	SUPER_10	42556817	42563982	+	1442.2	1456
3166at71240	Complete	SUPER_11	11727141	11731784	+	2176.9	1018
3221at71240	Complete	SUPER_15	10089238	10099200	-	1206.3	665
3382at71240	Complete	SUPER_2	34679834	34689065	-	1716.4	970
3391at71240	Duplicated	SUPER_7	34749707	34758076	+	2044.9	1108
3391at71240	Duplicated	SUPER_1	29605902	29614231	+	2097.4	1104
3447at71240	Complete	SUPER_8	4082031	4085360	-	1727.9	945
3471at71240	Duplicated	SUPER_9	30204486	30222203	+	1888.3	930
3471at71240	Duplicated	SUPER_17	28131363	28153486	+	1892.8	930
3475at71240	Complete	SUPER_3:37783830-37815371	37781065	37815371	+	1629.7	1084
3500at71240	Complete	SUPER_6	123498	131673	-	1547.6	989
3501at71240	Complete	SUPER_4	2530178	2542843	-	1726.1	946
3595at71240	Duplicated	SUPER_10	23341349	23347713	-	1263.7	958
3595at71240	Duplicated	SUPER_5	23976477	23988561	-	1366.8	1015
3633at71240	Duplicated	SUPER_2	37145833	37154960	+	1803.8	1055
3633at71240	Duplicated	SUPER_7	1021644	1032214	-	1835.9	1048
3639at71240	Complete	SUPER_2	16154764	16159754	+	1409.1	948
3732at71240	Complete	SUPER_15	42723665	42745343	-	1135.9	875
3734at71240	Complete	SUPER_6	33494912	33506864	+	1711.8	1029
3767at71240	Complete	SUPER_14	26698651	26712655	-	1524.9	914
3870at71240	Duplicated	SUPER_14	14587639	14595547	+	1349.7	877
3870at71240	Duplicated	SUPER_12	15454059	15461994	+	1574.1	938
3884at71240	Complete	SUPER_6	5944489	5959369	+	2195.5	1217
3897at71240	Duplicated	SUPER_12	30576	41573	-	1768.5	922
3897at71240	Duplicated	SUPER_2	12207	22660	-	1858.3	938
3930at71240	Duplicated	SUPER_3	18790954	18799783	-	1400.8	1016
3930at71240	Duplicated	SUPER_11	20180229	20189128	-	1426.8	1104
3966at71240	Duplicated	SUPER_14	27186478	27193014	+	2034.2	1002
3966at71240	Duplicated	SUPER_6	31376826	31383225	+	2039.1	1003
3978at71240	Complete	SUPER_15	18684857	18689589	+	1591.1	975
4043at71240	Duplicated	SUPER_4	213924	231970	-	1730.5	998
4043at71240	Duplicated	SUPER_15	53860776	53879073	-	1821.1	991
4088at71240	Duplicated	SUPER_17	33652830	33700882	+	1221.7	937
4088at71240	Duplicated	SUPER_9	36514491	36523397	+	1397.9	971
4227at71240	Complete	SUPER_4	29967283	29974850	+	1474.5	1001
4302at71240	Duplicated	SUPER_7	26720670	26725063	-	1188.3	750
4302at71240	Duplicated	SUPER_1	21955629	21966459	-	1393.7	893
4325at71240	Complete	SUPER_14	29075977	29085012	-	1241.7	868
4403at71240	Complete	SUPER_10	42719238	42723710	-	1484.6	871
4425at71240	Duplicated	SUPER_17	13181320	13191646	+	1515.0	900
4425at71240	Duplicated	SUPER_9	15172529	15182947	-	1550.3	900
4609at71240	Missing
4757at71240	Duplicated	SUPER_16	32410941	32417413	-	1145.0	631
4757at71240	Duplicated	SUPER_13	33728272	33733415	-	1162.0	657
4778at71240	Duplicated	SUPER_2	4301418	4307274	+	1551.9	890
4778at71240	Duplicated	SUPER_15	15227237	15233158	+	1630.4	887
4807at71240	Complete	SUPER_2	11143497	11151275	+	1376.8	883
4838at71240	Duplicated	SUPER_1	20449278	20460240	-	1716.9	944
4838at71240	Duplicated	SUPER_7	25158103	25166611	-	1847.8	964
4907at71240	Complete	SUPER_14	28535334	28543736	+	1263.1	781
4918at71240	Duplicated	SUPER_16	9508345	9513572	+	1051.4	767
4918at71240	Duplicated	SUPER_13	9492072	9497389	+	1073.0	796
4933at71240	Complete	SUPER_13	21343246	21355294	+	1771.3	955
5096at71240	Complete	SUPER_16	5910933	5915520	-	1705.9	927
5171at71240	Complete	SUPER_5	31277209	31281922	+	1598.1	930
5180at71240	Complete	SUPER_2	33841789	33847997	+	851.2	600
5218at71240	Duplicated	SUPER_2	965838	970107	+	1753.7	863
5218at71240	Duplicated	SUPER_15	12085445	12089670	+	1768.5	863
5269at71240	Complete	SUPER_7	11520860	11535711	+	1547.0	901
5369at71240	Complete	SUPER_4	3474082	3476733	-	1372.8	714
5402at71240	Duplicated	SUPER_9	35819462	35838903	+	1672.3	1028
5402at71240	Duplicated	SUPER_17	33318812	33331693	+	1699.5	1034
5406at71240	Complete	SUPER_17	33984949	33992826	+	1580.1	793
5407at71240	Complete	SUPER_10	42953651	42967190	-	1456.2	778
5427at71240	Complete	SUPER_10	33361012	33364095	-	1555.1	874
5504at71240	Complete	SUPER_7	21659143	21664040	-	1643.2	904
5623at71240	Complete	SUPER_12	27504924	27512894	-	1358.0	823
5633at71240	Complete	SUPER_17	2665656	2673968	+	1327.6	1009
5653at71240	Complete	SUPER_2	6367866	6375989	+	1542.8	908
5656at71240	Complete	SUPER_17	23634454	23637672	-	1290.9	826
5663at71240	Duplicated	SUPER_13	13289946	13301208	+	1714.9	883
5663at71240	Duplicated	SUPER_16	13575572	13586248	+	1746.1	883
5687at71240	Complete	SUPER_14	20129742	20137752	+	1227.8	1028
5699at71240	Duplicated	SUPER_14	7283345	7291700	-	1604.5	837
5699at71240	Duplicated	SUPER_17	6835963	6844162	+	1630.6	837
5730at71240	Complete	SUPER_9	9625983	9629207	-	1467.7	844
5943at71240	Complete	SUPER_12	8842672	8853443	+	980.6	804
6058at71240	Complete	SUPER_4	4333786	4340883	-	1649.9	954
6130at71240	Complete	SUPER_5	33981735	33987555	+	1106.3	838
6146at71240	Complete	SUPER_5	34547494	34556141	+	1473.1	1028
6220at71240	Complete	SUPER_4	29795991	29828009	-	1631.1	995
6428at71240	Duplicated	SUPER_8	26610223	26615636	+	1431.2	839
6428at71240	Duplicated	SUPER_15	51010937	51016197	+	1486.6	887
6441at71240	Complete	SUPER_14	10599636	10614277	-	1551.4	1075
6442at71240	Complete	SUPER_7	1135506	1142551	+	1100.6	861
6496at71240	Duplicated	SUPER_5	37901269	37908523	-	1229.5	769
6496at71240	Duplicated	SUPER_10	35679456	35692801	-	1295.8	765
6528at71240	Complete	SUPER_15	14827429	14837615	+	1278.7	880
6543at71240	Complete	SUPER_10	32726203	32729370	-	1434.2	842
6642at71240	Duplicated	SUPER_14	27137296	27151135	-	1445.2	847
6642at71240	Duplicated	SUPER_6	31343872	31354281	-	1568.3	858
6650at71240	Duplicated	SUPER_9	14229293	14237143	-	930.8	791
6650at71240	Duplicated	SUPER_17	14571765	14580516	+	1023.4	767
6688at71240	Complete	SUPER_12	13834983	13844999	-	1452.4	806
6689at71240	Complete	SUPER_1	19068163	19076931	-	1180.3	724
6786at71240	Complete	SUPER_6	31717823	31721062	-	1589.0	804
6800at71240	Duplicated	SUPER_14	4028563	4041329	+	1707.7	1037
6800at71240	Duplicated	SUPER_12	4522328	4535738	+	1745.0	1043
6862at71240	Complete	SUPER_5	36618389	36625864	-	1395.8	920
6890at71240	Complete	SUPER_11	10151384	10154104	+	1227.4	785
6952at71240	Complete	SUPER_9	32699107	32717730	-	1557.1	801
6976at71240	Duplicated	SUPER_9	9402465	9406389	-	1473.4	757
6976at71240	Duplicated	SUPER_17	9467940	9471793	-	1566.1	797
7026at71240	Duplicated	SUPER_2	15564062	15574134	-	1196.5	768
7026at71240	Duplicated	SUPER_15	27052040	27061948	-	1300.5	759
7075at71240	Complete	SUPER_2	18655677	18664378	+	1883.9	1080
7149at71240	Duplicated	SUPER_2	7278456	7286712	+	1169.5	863
7149at71240	Duplicated	SUPER_15	18273261	18288667	+	1374.9	942
7249at71240	Complete	SUPER_1	29838230	29842790	+	1493.4	887
7309at71240	Complete	SUPER_7	2034511	2047729	+	1375.0	933
7345at71240	Complete	SUPER_8	850630	858204	+	639.4	483
7385at71240	Duplicated	SUPER_15	4538624	4550264	-	1577.3	854
7385at71240	Duplicated	SUPER_8	6113370	6132599	-	1671.0	854
7677at71240	Complete	SUPER_16	13521311	13527014	+	1634.1	1019
7711at71240	Duplicated	SUPER_4	19549644	19555318	+	1288.8	911
7711at71240	Duplicated	SUPER_12	20206092	20211605	+	1336.8	915
7858at71240	Complete	SUPER_4	1532750	1545275	+	1659.0	1134
7892at71240	Complete	SUPER_16	3635192	3645147	-	1396.0	876
7941at71240	Complete	SUPER_12	4865866	4869012	-	1336.4	803
7979at71240	Duplicated	SUPER_17	16112093	16119100	-	1417.5	865
7979at71240	Duplicated	SUPER_9	15526305	15533038	-	1471.6	872
8000at71240	Complete	SUPER_4	2116051	2122212	-	1439.8	1029
8041at71240	Complete	SUPER_16	10777042	10783728	+	1209.8	898
8091at71240	Duplicated	SUPER_1	19602520	19607097	+	1345.4	870
8091at71240	Duplicated	SUPER_7	24085754	24090599	+	1373.4	870
8165at71240	Duplicated	SUPER_6	24256371	24267820	+	1416.1	745
8165at71240	Duplicated	SUPER_14	20160944	20166324	+	1426.1	746
8181at71240	Duplicated	SUPER_3	6304007	6309978	+	1287.9	696
8181at71240	Duplicated	SUPER_11	6925364	6930732	+	1481.2	747
8294at71240	Complete	SUPER_11	3869182	3872151	+	1465.0	828
8311at71240	Duplicated	SUPER_7	24091410	24098669	-	1416.2	948
8311at71240	Duplicated	SUPER_1	19607795	19615087	-	1564.5	984
8314at71240	Complete	SUPER_17	24386663	24394641	+	1272.3	720
8345at71240	Complete	SUPER_12	4515429	4521951	-	1544.8	801
8379at71240	Complete	SUPER_15	50158201	50178982	+	1489.2	1017
8485at71240	Complete	SUPER_14	485527	488697	-	1357.9	763
8517at71240	Complete	SUPER_11	39983254	39990489	-	1506.1	899
8534at71240	Complete	SUPER_7	7456373	7471683	-	1226.2	871
8587at71240	Duplicated	SUPER_17	4270858	4276640	-	1617.0	863
8587at71240	Duplicated	SUPER_9	4248793	4254691	-	1657.8	893
8672at71240	Complete	SUPER_7	24386513	24392103	-	1196.4	728
8681at71240	Complete	SUPER_17	5488440	5491115	-	1212.5	694
8739at71240	Complete	SUPER_6	33534829	33546605	+	1479.3	802
8828at71240	Complete	SUPER_13	25250827	25254114	+	1396.0	913
8890at71240	Complete	SUPER_2	28667448	28676472	+	1380.4	792
9076at71240	Complete	SUPER_15	10035771	10059589	+	1279.8	762
9078at71240	Complete	SUPER_14	24934207	24940021	+	1253.9	794
9097at71240	Complete	SUPER_11	29561571	29569399	-	1474.0	784
9220at71240	Complete	SUPER_5	34999922	35006783	-	1447.0	775
9223at71240	Complete	SUPER_14	31111562	31123581	+	1441.8	881
9527at71240	Duplicated	SUPER_11	4751958	4789083	-	1145.3	767
9527at71240	Duplicated	SUPER_3	4484307	4506368	-	1233.3	798
9584at71240	Duplicated	SUPER_16	11195326	11201471	-	1434.2	773
9584at71240	Duplicated	SUPER_13	11192271	11198717	-	1573.4	834
9629at71240	Complete	SUPER_17	22753623	22767570	-	1188.0	691
9672at71240	Duplicated	SUPER_2	32381156	32395705	-	1294.9	708
9672at71240	Duplicated	SUPER_7	5110038	5125634	+	1392.1	755
9729at71240	Duplicated	SUPER_4	27772657	27779203	+	1202.4	762
9729at71240	Duplicated	SUPER_12	28562266	28568562	+	1252.6	752
9742at71240	Complete	SUPER_12	9260954	9266457	-	1244.0	670
9957at71240	Complete	SUPER_11	16252838	16255495	+	1344.0	759
10104at71240	Complete	SUPER_13	22566642	22570465	-	958.2	620
10132at71240	Complete	SUPER_15	2322092	2327061	+	1131.5	726
10197at71240	Duplicated	SUPER_9	33445533	33452415	+	1340.3	828
10197at71240	Duplicated	SUPER_17	32487790	32494686	+	1343.4	828
10314at71240	Duplicated	SUPER_13	22596227	22604996	-	1372.4	781
10314at71240	Duplicated	SUPER_16	24260092	24268952	-	1474.4	779
10338at71240	Duplicated	SUPER_6	31321632	31325127	+	1394.2	712
10338at71240	Duplicated	SUPER_14	27119324	27123246	+	1411.0	712
10362at71240	Complete	SUPER_4	2228303	2238222	+	1475.2	747
10599at71240	Duplicated	SUPER_12	25160137	25167364	-	1168.1	718
10599at71240	Duplicated	SUPER_4	24802233	24809338	-	1230.7	742
10618at71240	Duplicated	SUPER_12	6182286	6184955	+	1403.2	712
10618at71240	Duplicated	SUPER_14	5782063	5784748	+	1410.0	726
10648at71240	Duplicated	SUPER_13	6437126	6446524	-	1334.3	683
10648at71240	Duplicated	SUPER_16	6623159	6632048	-	1369.4	682
10671at71240	Duplicated	SUPER_11	39539030	39541063	+	1111.8	610
10671at71240	Duplicated	SUPER_3	35887441	35890050	+	1188.4	701
10839at71240	Duplicated	SUPER_15	53995591	54000976	-	1254.1	833
10839at71240	Duplicated	SUPER_8	28829015	28834458	-	1254.9	831
10881at71240	Duplicated	SUPER_2	36687167	36691675	+	902.2	800
10881at71240	Duplicated	SUPER_7	1694920	1699495	-	905.8	758
10959at71240	Complete	SUPER_17	24031187	24037574	+	1528.2	771
10990at71240	Duplicated	SUPER_13	10063714	10068686	+	1314.8	703
10990at71240	Duplicated	SUPER_16	9981299	9986261	+	1414.4	750
10998at71240	Duplicated	SUPER_14	29211353	29215866	+	1384.8	746
10998at71240	Duplicated	SUPER_6	33277121	33281632	+	1386.2	748
11034at71240	Complete	SUPER_12	14408109	14410823	+	1150.4	698
11042at71240	Complete	SUPER_12	1215735	1218761	-	1633.5	827
11057at71240	Duplicated	SUPER_14	492796	498858	-	1519.1	875
11057at71240	Duplicated	SUPER_12	762312	768245	-	1521.3	878
11063at71240	Complete	SUPER_9	18687434	18698239	+	1305.9	957
11153at71240	Complete	SUPER_10	23615212	23621944	+	1554.4	814
11226at71240	Complete	SUPER_9	19409960	19416558	+	1205.8	739
11229at71240	Complete	SUPER_7	30138051	30145213	-	1263.3	749
11295at71240	Complete	SUPER_1	25437623	25441865	-	1412.5	756
11327at71240	Complete	SUPER_4	101142	119953	+	1460.9	782
11387at71240	Complete	SUPER_8	227997	232766	+	1123.8	666
11508at71240	Duplicated	SUPER_15	43551300	43556082	-	1439.6	879
11508at71240	Duplicated	SUPER_8	19257555	19262471	-	1448.5	861
11554at71240	Complete	SUPER_10	34507502	34510216	-	1433.8	772
11597at71240	Complete	SUPER_16	4818592	4822894	+	1260.1	704
11608at71240	Complete	SUPER_8	5012338	5014968	-	1519.7	763
11670at71240	Complete	SUPER_7	3552879	3555374	+	1333.5	712
11689at71240	Duplicated	SUPER_5	38284491	38289380	-	703.9	446
11689at71240	Duplicated	SUPER_10	35898674	35907730	-	706.4	445
11706at71240	Complete	SUPER_6	35275277	35277811	+	1251.7	687
11735at71240	Duplicated	SUPER_13	3300928	3305881	-	1014.3	1238
11735at71240	Duplicated	SUPER_16	3570398	3575145	-	1053.3	1300
11764at71240	Duplicated	SUPER_13	2232408	2236778	-	1163.7	668
11764at71240	Duplicated	SUPER_16	2599754	2603765	-	1170.8	668
11772at71240	Duplicated	SUPER_12	7806453	7811526	+	1096.2	608
11772at71240	Duplicated	SUPER_14	7654955	7659807	+	1180.0	667
11773at71240	Duplicated	SUPER_3	4706459	4711605	+	1414.1	829
11773at71240	Duplicated	SUPER_11	5114221	5118979	+	1494.7	830
11837at71240	Complete	SUPER_12	19234390	19239417	+	1003.4	649
11919at71240	Complete	SUPER_3	35667321	35671697	+	1381.8	670
12012at71240	Complete	SUPER_9	11528438	11534767	+	1218.8	749
12252at71240	Duplicated	SUPER_7	4554312	4563115	+	980.2	790
12252at71240	Duplicated	SUPER_2	32926848	32935837	-	995.2	771
12263at71240	Complete	SUPER_11	40306695	40337974	+	1156.8	728
12329at71240	Complete	SUPER_10	27849133	27853222	-	1194.4	736
12336at71240	Complete	SUPER_11	21480681	21484864	+	1290.1	833
12447at71240	Complete	SUPER_13	22280669	22286382	-	1185.1	857
12452at71240	Complete	SUPER_8	16271704	16279261	+	971.8	612
12504at71240	Duplicated	SUPER_14	26166931	26171409	+	1141.5	798
12504at71240	Duplicated	SUPER_6	30496250	30500854	+	1169.8	916
12585at71240	Complete	SUPER_1	16773410	16778408	-	1025.8	689
12607at71240	Complete	SUPER_11	40735753	40740644	+	1263.3	709
12713at71240	Complete	SUPER_9	80757	100710	-	1430.4	868
12732at71240	Complete	SUPER_5	1667302	1669572	+	908.7	606
12736at71240	Complete	SUPER_13	8127044	8133071	-	1343.8	721
12743at71240	Complete	SUPER_12	16243606	16250715	-	1394.4	790
12770at71240	Complete	SUPER_17	28719958	28722477	+	1180.2	704
12847at71240	Complete	SUPER_9	28922123	28927529	-	1051.5	682
12855at71240	Complete	SUPER_9	31089734	31105009	+	941.2	679
12925at71240	Complete	SUPER_4	7680758	7697432	-	1239.1	712
13125at71240	Complete	SUPER_7	5646009	5654151	+	1337.8	701
13180at71240	Complete	SUPER_7	32279940	32286196	-	1670.6	927
13273at71240	Duplicated	SUPER_13	26372585	26374948	+	1319.4	695
13273at71240	Duplicated	SUPER_16	27820566	27823088	+	1364.6	712
13343at71240	Complete	SUPER_5	3317538	3320597	-	1496.9	894
13359at71240	Duplicated	SUPER_15	5992844	5998107	+	1582.8	918
13359at71240	Duplicated	SUPER_8	8304507	8389489	+	1614.6	940
13381at71240	Duplicated	SUPER_13	9824138	9828609	-	1809.7	972
13381at71240	Duplicated	SUPER_16	9796289	9800892	-	1820.5	974
13384at71240	Complete	SUPER_5	26923690	26926892	+	1244.1	769
13429at71240	Complete	SUPER_17	11963108	11969179	-	1323.8	734
13473at71240	Complete	SUPER_17	24508922	24511540	-	969.1	663
13637at71240	Complete	SUPER_16	26395697	26411812	-	1463.3	867
13683at71240	Duplicated	SUPER_10	34350204	34354784	-	1211.1	652
13683at71240	Duplicated	SUPER_5	35888218	35892794	-	1265.1	686
13746at71240	Duplicated	SUPER_10	36903468	36908719	-	827.0	812
13746at71240	Duplicated	SUPER_5	39500709	39505963	-	950.7	799
13833at71240	Complete	SUPER_9	298474	300960	+	1233.8	706
13836at71240	Complete	SUPER_1	14976083	14978815	-	953.0	619
13914at71240	Complete	SUPER_6	31852883	31856773	+	1069.1	649
13917at71240	Complete	SUPER_8	5022285	5027366	+	1005.0	607
14071at71240	Complete	SUPER_7	16917581	16920043	+	1249.5	695
14240at71240	Missing
14304at71240	Complete	SUPER_17	28246535	28253036	-	1296.9	676
14307at71240	Duplicated	SUPER_3	23043291	23066334	+	1256.7	720
14307at71240	Duplicated	SUPER_11	25249489	25266328	+	1259.0	702
14313at71240	Complete	SUPER_5	16716991	16719444	-	1198.0	673
14348at71240	Duplicated	SUPER_17	19437975	19441002	-	1123.0	639
14348at71240	Duplicated	SUPER_9	17337639	17340695	-	1130.0	639
14368at71240	Complete	SUPER_4	18420360	18425788	+	1138.4	615
14375at71240	Duplicated	SUPER_2	476802	479168	+	1103.5	657
14375at71240	Duplicated	SUPER_15	11165121	11167487	+	1105.9	657
14405at71240	Missing
14440at71240	Complete	SUPER_15	17553030	17557731	+	1276.3	721
14514at71240	Complete	SUPER_6	31951370	31953685	+	1233.2	695
14527at71240	Duplicated	SUPER_8	22495584	22504078	+	1205.2	740
14527at71240	Duplicated	SUPER_15	46793810	46802781	+	1245.2	706
14548at71240	Complete	SUPER_16	4586929	4589268	+	1056.1	670
14634at71240	Complete	SUPER_4	3281201	3288896	+	800.3	506
14765at71240	Complete	SUPER_1	23540373	23545363	-	1040.6	644
14779at71240	Complete	SUPER_17	2209018	2214636	-	1644.8	826
14824at71240	Complete	SUPER_11	29838442	29848144	+	1065.4	657
14878at71240	Complete	SUPER_17	5510917	5513451	-	1120.4	670
14921at71240	Duplicated	SUPER_6	2760911	2763340	-	1143.3	696
14921at71240	Duplicated	SUPER_16	37705623	37708127	-	1179.6	737
14960at71240	Complete	SUPER_9	10934120	10936585	-	1129.1	661
14973at71240	Complete	SUPER_10	24379807	24405422	-	1260.1	749
14981at71240	Complete	SUPER_6	31955465	31958170	-	1203.6	751
15060at71240	Complete	SUPER_5	35234833	35247606	-	1315.2	649
15114at71240	Complete	SUPER_8	17927293	17938847	+	1008.3	633
15157at71240	Complete	SUPER_1	16551961	16554693	+	1361.4	804
15178at71240	Complete	SUPER_7	28765530	28770001	+	1144.1	713
